ngram,count,frequency_pct
chest ct,14,0.04045891974684276
silhouette and,14,0.04045891974684276
seen on,14,0.04045891974684276
clear calcified,14,0.04045891974684276
pneumothorax or,13,0.03756899690778256
consolidation pleural,13,0.03756899690778256
of emphysema,13,0.03756899690778256
previous chest,13,0.03756899690778256
volumes no,13,0.03756899690778256
if there,13,0.03756899690778256
soft tissue,13,0.03756899690778256
no change,13,0.03756899690778256
lung nodules,13,0.03756899690778256
small right,13,0.03756899690778256
mild interstitial,13,0.03756899690778256
xxxx scan,13,0.03756899690778256
lungs appear,13,0.03756899690778256
and mild,13,0.03756899690778256
airspace opacities,13,0.03756899690778256
calcified granulomas,13,0.03756899690778256
opacities which,13,0.03756899690778256
aortic xxxx,13,0.03756899690778256
over the,13,0.03756899690778256
not be,13,0.03756899690778256
a xxxx,13,0.03756899690778256
with prior,13,0.03756899690778256
is clear,13,0.03756899690778256
previous granulomatous,13,0.03756899690778256
postsurgical changes,13,0.03756899690778256
volumes without,13,0.03756899690778256
chest with,12,0.034679074068722365
enlargement of,12,0.034679074068722365
the patient,12,0.034679074068722365
interstitial lung,12,0.034679074068722365
disease stable,12,0.034679074068722365
with right,12,0.034679074068722365
atelectasis otherwise,12,0.034679074068722365
xxxx change,12,0.034679074068722365
compared to,12,0.034679074068722365
to prior,12,0.034679074068722365
unremarkable mediastinal,12,0.034679074068722365
large pleural,12,0.034679074068722365
crowding without,12,0.034679074068722365
without typical,12,0.034679074068722365
for pneumonia,12,0.034679074068722365
pulmonary nodule,12,0.034679074068722365
is not,12,0.034679074068722365
xxxx represents,12,0.034679074068722365
size upper,12,0.034679074068722365
xxxx is,12,0.034679074068722365
aorta no,12,0.034679074068722365
upper lung,12,0.034679074068722365
emphysema without,12,0.034679074068722365
without evidence,12,0.034679074068722365
be due,12,0.034679074068722365
ct scan,12,0.034679074068722365
lung parenchyma,12,0.034679074068722365
blunting of,12,0.034679074068722365
catheter tip,12,0.034679074068722365
no lobar,12,0.034679074068722365
can not,12,0.034679074068722365
mild right,12,0.034679074068722365
projecting over,12,0.034679074068722365
bibasilar opacities,12,0.034679074068722365
rib fracture,12,0.034679074068722365
to document,11,0.031789151229662166
recommend followup,11,0.031789151229662166
and xxxx,11,0.031789151229662166
borderline heart,11,0.031789151229662166
disease in,11,0.031789151229662166
calcified granuloma,11,0.031789151229662166
right paratracheal,11,0.031789151229662166
xxxx on,11,0.031789151229662166
left hemidiaphragm,11,0.031789151229662166
chronic interstitial,11,0.031789151229662166
copd no,11,0.031789151229662166
xxxx no,11,0.031789151229662166
xxxx to,11,0.031789151229662166
if clinically,11,0.031789151229662166
clinically indicated,11,0.031789151229662166
of chronic,11,0.031789151229662166
abnormality no,11,0.031789151229662166
left hilar,11,0.031789151229662166
limits of,11,0.031789151229662166
of normal,11,0.031789151229662166
disease with,11,0.031789151229662166
left costophrenic,11,0.031789151229662166
limits normal,11,0.031789151229662166
mild pulmonary,11,0.031789151229662166
basilar opacity,11,0.031789151229662166
and lower,11,0.031789151229662166
this could,11,0.031789151229662166
atelectasis and,11,0.031789151229662166
chest xxxx,11,0.031789151229662166
parenchyma is,11,0.031789151229662166
the appearance,11,0.031789151229662166
atelectasis in,11,0.031789151229662166
changes without,11,0.031789151229662166
tip in,11,0.031789151229662166
pleural fluid,11,0.031789151229662166
xxxx scarring,11,0.031789151229662166
hyperinflated lungs,11,0.031789151229662166
stable left,11,0.031789151229662166
no displaced,10,0.02889922839060197
lobar consolidation,10,0.02889922839060197
in left,10,0.02889922839060197
result notification,10,0.02889922839060197
as described,10,0.02889922839060197
normal no,10,0.02889922839060197
changes with,10,0.02889922839060197
scarring no,10,0.02889922839060197
concern for,10,0.02889922839060197
suspicious appearing,10,0.02889922839060197
with a,10,0.02889922839060197
patchy left,10,0.02889922839060197
and mediastinal,10,0.02889922839060197
or effusion,10,0.02889922839060197
abnormalities no,10,0.02889922839060197
elevated right,10,0.02889922839060197
ct of,10,0.02889922839060197
diagnosis includes,10,0.02889922839060197
top normal,10,0.02889922839060197
the upper,10,0.02889922839060197
the lower,10,0.02889922839060197
chest exam,10,0.02889922839060197
represent a,10,0.02889922839060197
interstitial prominence,10,0.02889922839060197
in right,10,0.02889922839060197
of this,10,0.02889922839060197
interval change,10,0.02889922839060197
right greater,10,0.02889922839060197
the mediastinum,10,0.02889922839060197
which could,10,0.02889922839060197
the prior,10,0.02889922839060197
right costophrenic,10,0.02889922839060197
stable right,10,0.02889922839060197
mildly enlarged,10,0.02889922839060197
the level,10,0.02889922839060197
level of,10,0.02889922839060197
lung bases,10,0.02889922839060197
pulmonary process,10,0.02889922839060197
normal in,10,0.02889922839060197
structures appear,10,0.02889922839060197
appear to,10,0.02889922839060197
for technique,10,0.02889922839060197
opacities most,10,0.02889922839060197
sternotomy xxxx,10,0.02889922839060197
to xxxx,10,0.02889922839060197
scarring in,9,0.026009305551541777
ct chest,9,0.026009305551541777
with contrast,9,0.026009305551541777
process stable,9,0.026009305551541777
than right,9,0.026009305551541777
but clear,9,0.026009305551541777
bilateral pulmonary,9,0.026009305551541777
bilateral interstitial,9,0.026009305551541777
xxxx due,9,0.026009305551541777
thoracic xxxx,9,0.026009305551541777
the lingula,9,0.026009305551541777
no significant,9,0.026009305551541777
minimal left,9,0.026009305551541777
history of,9,0.026009305551541777
appearing lung,9,0.026009305551541777
or pulmonary,9,0.026009305551541777
effusion with,9,0.026009305551541777
with minimal,9,0.026009305551541777
of a,9,0.026009305551541777
calcified left,9,0.026009305551541777
versus atelectasis,9,0.026009305551541777
xxxx from,9,0.026009305551541777
vertebral body,9,0.026009305551541777
and lateral,9,0.026009305551541777
process no,9,0.026009305551541777
right shoulder,9,0.026009305551541777
pericardial effusion,9,0.026009305551541777
right lateral,9,0.026009305551541777
be compatible,9,0.026009305551541777
represent atelectasis,9,0.026009305551541777
right atrium,9,0.026009305551541777
with bibasilar,9,0.026009305551541777
the anterior,9,0.026009305551541777
size mediastinal,9,0.026009305551541777
acute bony,9,0.026009305551541777
slight cardiomegaly,9,0.026009305551541777
lower thoracic,9,0.026009305551541777
with emphysema,9,0.026009305551541777
elevation of,9,0.026009305551541777
may reflect,9,0.026009305551541777
borderline cardiomegaly,9,0.026009305551541777
lobe opacities,9,0.026009305551541777
lower lung,9,0.026009305551541777
focal lung,9,0.026009305551541777
minimal bibasilar,9,0.026009305551541777
prior exam,9,0.026009305551541777
most suggestive,9,0.026009305551541777
opacity xxxx,9,0.026009305551541777
of atelectasis,9,0.026009305551541777
not xxxx,9,0.026009305551541777
comparison with,9,0.026009305551541777
the lung,9,0.026009305551541777
silhouette is,9,0.026009305551541777
suggest a,9,0.026009305551541777
a previous,9,0.026009305551541777
granulomatous process,9,0.026009305551541777
base airspace,9,0.026009305551541777
prior study,9,0.026009305551541777
overt edema,9,0.026009305551541777
right apex,9,0.026009305551541777
evaluation with,9,0.026009305551541777
emphysema and,8,0.023119382712481578
document resolution,8,0.023119382712481578
size of,8,0.023119382712481578
density in,8,0.023119382712481578
these findings,8,0.023119382712481578
and bilateral,8,0.023119382712481578
to ensure,8,0.023119382712481578
xxxx pulmonary,8,0.023119382712481578
elevated left,8,0.023119382712481578
changes no,8,0.023119382712481578
or chf,8,0.023119382712481578
active pulmonary,8,0.023119382712481578
findings are,8,0.023119382712481578
base xxxx,8,0.023119382712481578
critical result,8,0.023119382712481578
to moderate,8,0.023119382712481578
chest heart,8,0.023119382712481578
pneumothorax no,8,0.023119382712481578
lung clear,8,0.023119382712481578
central vascular,8,0.023119382712481578
prominence of,8,0.023119382712481578
xxxx related,8,0.023119382712481578
a small,8,0.023119382712481578
patchy right,8,0.023119382712481578
pa and,8,0.023119382712481578
further characterization,8,0.023119382712481578
interstitial pulmonary,8,0.023119382712481578
calcified aorta,8,0.023119382712481578
moderate cardiomegaly,8,0.023119382712481578
of chest,8,0.023119382712481578
with pulmonary,8,0.023119382712481578
to atelectasis,8,0.023119382712481578
masses or,8,0.023119382712481578
bony abnormalities,8,0.023119382712481578
atypical infection,8,0.023119382712481578
xxxx with,8,0.023119382712481578
the distal,8,0.023119382712481578
venous catheter,8,0.023119382712481578
changes in,8,0.023119382712481578
from the,8,0.023119382712481578
resolution of,8,0.023119382712481578
definite acute,8,0.023119382712481578
cardiomegaly clear,8,0.023119382712481578
vasculature normal,8,0.023119382712481578
to resolution,8,0.023119382712481578
radiograph no,8,0.023119382712481578
the mid,8,0.023119382712481578
degenerative spurring,8,0.023119382712481578
disease process,8,0.023119382712481578
infiltrate or,8,0.023119382712481578
are not,8,0.023119382712481578
masses no,8,0.023119382712481578
with small,8,0.023119382712481578
lung xxxx,8,0.023119382712481578
with pneumonia,8,0.023119382712481578
limits for,8,0.023119382712481578
large hiatal,8,0.023119382712481578
evaluation of,8,0.023119382712481578
volumes otherwise,8,0.023119382712481578
change no,8,0.023119382712481578
of copd,8,0.023119382712481578
chronic inflammatory,8,0.023119382712481578
inflammatory change,8,0.023119382712481578
osseous structures,8,0.023119382712481578
or edema,8,0.023119382712481578
right chest,8,0.023119382712481578
volume study,8,0.023119382712481578
focal infiltrate,8,0.023119382712481578
if available,8,0.023119382712481578
air trapping,8,0.023119382712481578
trapping versus,8,0.023119382712481578
versus inspiratory,8,0.023119382712481578
inspiratory xxxx,8,0.023119382712481578
effusions and,8,0.023119382712481578
xxxx the,8,0.023119382712481578
correlation with,8,0.023119382712481578
central pulmonary,8,0.023119382712481578
no overt,8,0.023119382712481578
displaced rib,7,0.02022945987342138
and interstitial,7,0.02022945987342138
difficult to,7,0.02022945987342138
the bilateral,7,0.02022945987342138
hyperexpanded but,7,0.02022945987342138
tracheostomy tube,7,0.02022945987342138
tube tip,7,0.02022945987342138
abnormalities are,7,0.02022945987342138
area of,7,0.02022945987342138
evaluation xxxx,7,0.02022945987342138
with bronchovascular,7,0.02022945987342138
with some,7,0.02022945987342138
otherwise unremarkable,7,0.02022945987342138
findings consistent,7,0.02022945987342138
left perihilar,7,0.02022945987342138
to further,7,0.02022945987342138
heart xxxx,7,0.02022945987342138
given the,7,0.02022945987342138
left mid,7,0.02022945987342138
mid lung,7,0.02022945987342138
stable and,7,0.02022945987342138
edema and,7,0.02022945987342138
base atelectasis,7,0.02022945987342138
nodular density,7,0.02022945987342138
of an,7,0.02022945987342138
be of,7,0.02022945987342138
status post,7,0.02022945987342138
notification documented,7,0.02022945987342138
documented through,7,0.02022945987342138
through primordial,7,0.02022945987342138
congestion and,7,0.02022945987342138
increased interstitial,7,0.02022945987342138
appear clear,7,0.02022945987342138
increase in,7,0.02022945987342138
left lateral,7,0.02022945987342138
nodules masses,7,0.02022945987342138
change in,7,0.02022945987342138
lobe no,7,0.02022945987342138
further imaging,7,0.02022945987342138
a few,7,0.02022945987342138
versus scarring,7,0.02022945987342138
chest film,7,0.02022945987342138
disease xxxx,7,0.02022945987342138
versus infiltrate,7,0.02022945987342138
mm right,7,0.02022945987342138
streaky left,7,0.02022945987342138
seen xxxx,7,0.02022945987342138
copd and,7,0.02022945987342138
infiltrate in,7,0.02022945987342138
abnormality stable,7,0.02022945987342138
central venous,7,0.02022945987342138
lobar pneumonia,7,0.02022945987342138
xxxx lungs,7,0.02022945987342138
but no,7,0.02022945987342138
chest wall,7,0.02022945987342138
abnormality seen,7,0.02022945987342138
pulmonary consolidation,7,0.02022945987342138
pulmonary xxxx,7,0.02022945987342138
is noted,7,0.02022945987342138
no cardiopulmonary,7,0.02022945987342138
of pneumothorax,7,0.02022945987342138
xxxx opacity,7,0.02022945987342138
contours lung,7,0.02022945987342138
infectious process,7,0.02022945987342138
suspicious pulmonary,7,0.02022945987342138
significant interval,7,0.02022945987342138
lower lobes,7,0.02022945987342138
appearance xxxx,7,0.02022945987342138
with associated,7,0.02022945987342138
near top,7,0.02022945987342138
on today,7,0.02022945987342138
chest without,7,0.02022945987342138
chest for,7,0.02022945987342138
lobe opacity,7,0.02022945987342138
lung nodule,7,0.02022945987342138
stable no,7,0.02022945987342138
described above,7,0.02022945987342138
has been,7,0.02022945987342138
significant change,7,0.02022945987342138
mediastinum and,7,0.02022945987342138
and perihilar,7,0.02022945987342138
xxxx this,7,0.02022945987342138
pulmonary arteries,7,0.02022945987342138
effusion versus,7,0.02022945987342138
nodular opacities,7,0.02022945987342138
seen heart,7,0.02022945987342138
right clavicle,7,0.02022945987342138
opacity may,7,0.02022945987342138
heart and,7,0.02022945987342138
lungs air,7,0.02022945987342138
less xxxx,7,0.02022945987342138
be xxxx,7,0.02022945987342138
in xxxx,7,0.02022945987342138
to exclude,6,0.017339537034361183
pulmonary opacities,6,0.017339537034361183
with stable,6,0.017339537034361183
pulmonary interstitial,6,0.017339537034361183
lung and,6,0.017339537034361183
volume loss,6,0.017339537034361183
without overt,6,0.017339537034361183
is within,6,0.017339537034361183
are noted,6,0.017339537034361183
nodule in,6,0.017339537034361183
recommend xxxx,6,0.017339537034361183
abdomen and,6,0.017339537034361183
lymph node,6,0.017339537034361183
lumbar spine,6,0.017339537034361183
lungs otherwise,6,0.017339537034361183
xxxx deformities,6,0.017339537034361183
are normal,6,0.017339537034361183
is minimal,6,0.017339537034361183
seen bronchovascular,6,0.017339537034361183
mild stable,6,0.017339537034361183
with left,6,0.017339537034361183
helpful for,6,0.017339537034361183
follow up,6,0.017339537034361183
up to,6,0.017339537034361183
with central,6,0.017339537034361183
without focal,6,0.017339537034361183
effusion right,6,0.017339537034361183
pulmonary fibrosis,6,0.017339537034361183
large right,6,0.017339537034361183
effusion and,6,0.017339537034361183
and patchy,6,0.017339537034361183
right xxxx,6,0.017339537034361183
infiltrate versus,6,0.017339537034361183
lateral chest,6,0.017339537034361183
recommended to,6,0.017339537034361183
atelectasis infiltrate,6,0.017339537034361183
which is,6,0.017339537034361183
for comparison,6,0.017339537034361183
xxxx was,6,0.017339537034361183
no infiltrates,6,0.017339537034361183
stable chronic,6,0.017339537034361183
stable cardiomediastinal,6,0.017339537034361183
to suggest,6,0.017339537034361183
or subsegmental,6,0.017339537034361183
on xxxx,6,0.017339537034361183
airspace opacity,6,0.017339537034361183
views of,6,0.017339537034361183
abnormality mild,6,0.017339537034361183
midthoracic vertebral,6,0.017339537034361183
of metastatic,6,0.017339537034361183
streaky opacities,6,0.017339537034361183
acute thoracic,6,0.017339537034361183
adenopathy or,6,0.017339537034361183
with probable,6,0.017339537034361183
of thoracic,6,0.017339537034361183
distal tip,6,0.017339537034361183
involving the,6,0.017339537034361183
limited exam,6,0.017339537034361183
size no,6,0.017339537034361183
disease unchanged,6,0.017339537034361183
copd with,6,0.017339537034361183
examination of,6,0.017339537034361183
chest is,6,0.017339537034361183
limits there,6,0.017339537034361183
picc line,6,0.017339537034361183
for the,6,0.017339537034361183
please xxxx,6,0.017339537034361183
disease may,6,0.017339537034361183
medial right,6,0.017339537034361183
and small,6,0.017339537034361183
with tip,6,0.017339537034361183
bilateral lower,6,0.017339537034361183
xxxx blunting,6,0.017339537034361183
xxxx subsegmental,6,0.017339537034361183
spurring of,6,0.017339537034361183
of prior,6,0.017339537034361183
lung consolidation,6,0.017339537034361183
size near,6,0.017339537034361183
calcifications and,6,0.017339537034361183
lung changes,6,0.017339537034361183
unremarkable examination,6,0.017339537034361183
effusions right,6,0.017339537034361183
disease identified,6,0.017339537034361183
hemidiaphragm with,6,0.017339537034361183
helpful to,6,0.017339537034361183
technical factors,6,0.017339537034361183
senescent changes,6,0.017339537034361183
cardiac enlargement,6,0.017339537034361183
is seen,6,0.017339537034361183
are available,6,0.017339537034361183
and scarring,6,0.017339537034361183
be useful,6,0.017339537034361183
and configuration,6,0.017339537034361183
be excluded,6,0.017339537034361183
collapse of,6,0.017339537034361183
similar to,6,0.017339537034361183
without definite,6,0.017339537034361183
of lung,6,0.017339537034361183
and pleural,6,0.017339537034361183
correlate clinically,6,0.017339537034361183
lung volume,6,0.017339537034361183
lateral right,6,0.017339537034361183
to confirm,6,0.017339537034361183
followup chest,6,0.017339537034361183
to evaluate,6,0.017339537034361183
without heart,6,0.017339537034361183
patchy airspace,6,0.017339537034361183
atelectasis left,6,0.017339537034361183
measuring approximately,6,0.017339537034361183
or adenopathy,6,0.017339537034361183
are xxxx,6,0.017339537034361183
mild bibasilar,6,0.017339537034361183
with ct,6,0.017339537034361183
lobe xxxx,6,0.017339537034361183
upper thoracic,6,0.017339537034361183
left chest,6,0.017339537034361183
process identified,6,0.017339537034361183
nodule xxxx,6,0.017339537034361183
change from,6,0.017339537034361183
nodules identified,6,0.017339537034361183
mm nodular,6,0.017339537034361183
or xxxx,6,0.017339537034361183
been removed,6,0.017339537034361183
identified and,5,0.014449614195300985
