ngram,count,frequency_pct
acute pulmonary abnormality,39,0.13113651647612642
without acute cardiopulmonary,39,0.13113651647612642
lung volumes with,37,0.12441156691324814
left lower lobe,36,0.121049092131809
is normal and,35,0.11768661735036988
of pulmonary edema,34,0.11432414256893073
no pleural effusion,34,0.11432414256893073
for acute abnormality,34,0.11432414256893073
no acute process,33,0.1109616677874916
is normal lungs,33,0.1109616677874916
no definite pleural,33,0.1109616677874916
definite pleural effusion,33,0.1109616677874916
pleural effusion seen,33,0.1109616677874916
clear lungs no,32,0.10759919300605246
findings of pulmonary,31,0.1042367182246133
typical findings of,30,0.10087424344317418
stable appearance of,29,0.09751176866173504
normal heart size,29,0.09751176866173504
the lungs are,29,0.09751176866173504
appearance of the,28,0.0941492938802959
are within normal,28,0.0941492938802959
heart size and,28,0.0941492938802959
otherwise no acute,27,0.09078681909885676
normal and lungs,27,0.09078681909885676
size normal lungs,26,0.08742434431741762
no acute or,26,0.08742434431741762
and lungs are,26,0.08742434431741762
right middle lobe,25,0.08406186953597848
for further evaluation,24,0.08069939475453934
no focal alveolar,24,0.08069939475453934
focal alveolar consolidation,24,0.08069939475453934
alveolar consolidation no,24,0.08069939475453934
consolidation no definite,24,0.08069939475453934
right pleural effusion,24,0.08069939475453934
evidence of tuberculosis,24,0.08069939475453934
nodules or masses,24,0.08069939475453934
acute pulmonary findings,23,0.0773369199731002
pleural effusions no,23,0.0773369199731002
of the left,23,0.0773369199731002
acute or active,23,0.0773369199731002
or active cardiac,23,0.0773369199731002
of the right,23,0.0773369199731002
no comparison chest,22,0.07397444519166106
no focal airspace,22,0.07397444519166106
active cardiac pulmonary,22,0.07397444519166106
cardiac pulmonary or,22,0.07397444519166106
pulmonary or pleural,22,0.07397444519166106
or pleural disease,22,0.07397444519166106
no acute airspace,22,0.07397444519166106
opacity in the,22,0.07397444519166106
left upper lobe,22,0.07397444519166106
chest no acute,22,0.07397444519166106
focal air space,22,0.07397444519166106
the heart size,22,0.07397444519166106
lobe airspace disease,21,0.07061197041022192
acute airspace disease,21,0.07061197041022192
the right lung,21,0.07061197041022192
the left lung,20,0.06724949562878278
small bilateral pleural,20,0.06724949562878278
is no focal,20,0.06724949562878278
no focal air,20,0.06724949562878278
cardiomegaly without acute,20,0.06724949562878278
opacities in the,19,0.06388702084734364
left pleural effusion,19,0.06388702084734364
no of pleural,19,0.06388702084734364
of pleural effusions,19,0.06388702084734364
lungs no acute,19,0.06388702084734364
no acute intrathoracic,19,0.06388702084734364
acute intrathoracic abnormality,19,0.06388702084734364
normal lungs clear,18,0.0605245460659045
heart size within,18,0.0605245460659045
size within normal,18,0.0605245460659045
right lung base,18,0.0605245460659045
cardiomegaly no acute,18,0.0605245460659045
no pulmonary edema,18,0.0605245460659045
of active cardiopulmonary,18,0.0605245460659045
air space consolidation,18,0.0605245460659045
no typical findings,18,0.0605245460659045
lower lobe airspace,17,0.05716207128446536
left lung base,17,0.05716207128446536
focal airspace consolidation,17,0.05716207128446536
left basilar atelectasis,17,0.05716207128446536
since the previous,17,0.05716207128446536
of the thoracic,17,0.05716207128446536
basilar airspace disease,17,0.05716207128446536
without acute disease,17,0.05716207128446536
pulmonary vasculature appears,17,0.05716207128446536
which may represent,16,0.05379959650302623
with no acute,16,0.05379959650302623
comparison chest and,16,0.05379959650302623
chest and clear,16,0.05379959650302623
no acute abnormalities,16,0.05379959650302623
no acute preoperative,16,0.05379959650302623
normal limits pulmonary,16,0.05379959650302623
limits pulmonary vasculature,16,0.05379959650302623
vasculature appears normal,16,0.05379959650302623
normal there is,16,0.05379959650302623
consolidation no pleural,16,0.05379959650302623
and pulmonary vascularity,15,0.05043712172158709
may be secondary,15,0.05043712172158709
be secondary to,15,0.05043712172158709
stable cardiomegaly without,15,0.05043712172158709
no visible active,15,0.05043712172158709
visible active cardiopulmonary,15,0.05043712172158709
this may represent,15,0.05043712172158709
acute preoperative findings,15,0.05043712172158709
bibasilar airspace disease,15,0.05043712172158709
comparison and clear,15,0.05043712172158709
normal and the,15,0.05043712172158709
and the lungs,15,0.05043712172158709
mediastinal contour no,15,0.05043712172158709
the right upper,15,0.05043712172158709
airspace disease no,15,0.05043712172158709
size and cardiomediastinal,15,0.05043712172158709
and cardiomediastinal silhouette,15,0.05043712172158709
cardiomediastinal silhouette are,15,0.05043712172158709
space consolidation no,15,0.05043712172158709
pulmonary vascularity are,14,0.04707464694014795
there is a,14,0.04707464694014795
acute abnormalities since,14,0.04707464694014795
abnormalities since the,14,0.04707464694014795
on the lateral,14,0.04707464694014795
atelectasis or infiltrate,14,0.04707464694014795
no of active,14,0.04707464694014795
no evidence for,14,0.04707464694014795
no airspace disease,14,0.04707464694014795
disease no pulmonary,14,0.04707464694014795
pulmonary edema no,14,0.04707464694014795
the thoracic spine,14,0.04707464694014795
or pleural effusion,13,0.04371217215870881
the cardiac silhouette,13,0.04371217215870881
vascularity are within,13,0.04371217215870881
pulmonary vascular congestion,13,0.04371217215870881
consolidation pleural effusion,13,0.04371217215870881
lung volumes no,13,0.04371217215870881
abnormality identified stable,13,0.04371217215870881
identified stable chest,13,0.04371217215870881
focal airspace disease,13,0.04371217215870881
of active tuberculosis,13,0.04371217215870881
old granulomatous disease,13,0.04371217215870881
normal pulmonary vasculature,13,0.04371217215870881
no nodules or,13,0.04371217215870881
silhouette are within,13,0.04371217215870881
appears normal there,13,0.04371217215870881
lung volumes without,13,0.04371217215870881
the left base,12,0.04034969737726967
with no visible,12,0.04034969737726967
the previous chest,12,0.04034969737726967
previous chest radiograph,12,0.04034969737726967
bronchovascular crowding without,12,0.04034969737726967
without typical findings,12,0.04034969737726967
airspace disease or,12,0.04034969737726967
heart size upper,12,0.04034969737726967
size upper limits,12,0.04034969737726967
normal mediastinal contours,12,0.04034969737726967
be due to,12,0.04034969737726967
contour no acute,12,0.04034969737726967
stable mild cardiomegaly,12,0.04034969737726967
clear no airspace,12,0.04034969737726967
edema no of,12,0.04034969737726967
effusions no of,12,0.04034969737726967
mediastinal silhouette and,12,0.04034969737726967
cardiopulmonary disease no,12,0.04034969737726967
airspace disease and,11,0.03698722259583053
this may be,11,0.03698722259583053
borderline heart size,11,0.03698722259583053
interstitial lung disease,11,0.03698722259583053
hypoinflation with no,11,0.03698722259583053
changes of the,11,0.03698722259583053
crowding without typical,11,0.03698722259583053
may be helpful,11,0.03698722259583053
atelectasis or scarring,11,0.03698722259583053
which may be,11,0.03698722259583053
upper limits of,11,0.03698722259583053
limits of normal,11,0.03698722259583053
chronic lung disease,11,0.03698722259583053
the left upper,11,0.03698722259583053
small left pleural,11,0.03698722259583053
on lateral view,11,0.03698722259583053
lung parenchyma is,11,0.03698722259583053
is clear no,11,0.03698722259583053
effusion seen no,11,0.03698722259583053
atelectasis in the,11,0.03698722259583053
lower lobe pneumonia,11,0.03698722259583053
are clear calcified,11,0.03698722259583053
volumes without acute,11,0.03698722259583053
enlargement of the,10,0.03362474781439139
no focal consolidation,10,0.03362474781439139
unremarkable mediastinal contour,10,0.03362474781439139
volumes no acute,10,0.03362474781439139
no acute infiltrate,10,0.03362474781439139
no suspicious appearing,10,0.03362474781439139
if clinically indicated,10,0.03362474781439139
right basilar airspace,10,0.03362474781439139
upper limits normal,10,0.03362474781439139
clear no effusions,10,0.03362474781439139
differential diagnosis includes,10,0.03362474781439139
the right midlung,10,0.03362474781439139
emphysema without acute,10,0.03362474781439139
left basilar opacity,10,0.03362474781439139
without evidence of,10,0.03362474781439139
normal chest exam,10,0.03362474781439139
evidence of pneumonia,10,0.03362474781439139
mild cardiomegaly no,10,0.03362474781439139
left basilar airspace,10,0.03362474781439139
parenchyma is clear,10,0.03362474781439139
normal mediastinal silhouette,10,0.03362474781439139
silhouette and pulmonary,10,0.03362474781439139
right greater than,10,0.03362474781439139
greater than left,10,0.03362474781439139
disease no evidence,10,0.03362474781439139
chest no evidence,10,0.03362474781439139
the level of,10,0.03362474781439139
but clear lungs,9,0.03026227303295225
stable mediastinal contour,9,0.03026227303295225
atelectasis otherwise no,9,0.03026227303295225
large pleural effusion,9,0.03026227303295225
suspicious appearing lung,9,0.03026227303295225
appearing lung nodules,9,0.03026227303295225
pleural effusion with,9,0.03026227303295225
cardiopulmonary abnormality no,9,0.03026227303295225
lower lobe infiltrate,9,0.03026227303295225
within the right,9,0.03026227303295225
cardiopulmonary abnormalities no,9,0.03026227303295225
no pneumothorax or,9,0.03026227303295225
may be compatible,9,0.03026227303295225
be compatible with,9,0.03026227303295225
upper lobe pneumonia,9,0.03026227303295225
ct of the,9,0.03026227303295225
opacities which may,9,0.03026227303295225
clear no evidence,9,0.03026227303295225
heart size mediastinal,9,0.03026227303295225
size normal pulmonary,9,0.03026227303295225
blunting of the,9,0.03026227303295225
pleural effusion no,9,0.03026227303295225
no effusions or,9,0.03026227303295225
no focal lung,9,0.03026227303295225
seen no typical,9,0.03026227303295225
most suggestive of,9,0.03026227303295225
would be helpful,9,0.03026227303295225
appear to be,9,0.03026227303295225
changes without acute,9,0.03026227303295225
base airspace disease,9,0.03026227303295225
acute pulmonary process,9,0.03026227303295225
further evaluation with,9,0.03026227303295225
scarring in the,8,0.026899798251513115
to document resolution,8,0.026899798251513115
cardiopulmonary process stable,8,0.026899798251513115
and bilateral pleural,8,0.026899798251513115
disease in the,8,0.026899798251513115
no edema no,8,0.026899798251513115
critical result notification,8,0.026899798251513115
chest no active,8,0.026899798251513115
emphysema no acute,8,0.026899798251513115
if there is,8,0.026899798251513115
copd no acute,8,0.026899798251513115
small right pleural,8,0.026899798251513115
no edema or,8,0.026899798251513115
pa and lateral,8,0.026899798251513115
the lungs appear,8,0.026899798251513115
stable cardiomegaly with,8,0.026899798251513115
may be due,8,0.026899798251513115
small pleural effusions,8,0.026899798251513115
seen on the,8,0.026899798251513115
the right atrium,8,0.026899798251513115
the chest no,8,0.026899798251513115
is no evidence,8,0.026899798251513115
cardiomegaly clear lungs,8,0.026899798251513115
pulmonary vasculature normal,8,0.026899798251513115
vasculature normal mediastinal,8,0.026899798251513115
lungs with no,8,0.026899798251513115
chest radiograph no,8,0.026899798251513115
normal limits for,8,0.026899798251513115
large hiatal hernia,8,0.026899798251513115
lung volumes otherwise,8,0.026899798251513115
can not be,8,0.026899798251513115
scarring or atelectasis,8,0.026899798251513115
projecting over the,8,0.026899798251513115
is normal in,8,0.026899798251513115
the right lower,8,0.026899798251513115
tip in the,8,0.026899798251513115
suggest a previous,8,0.026899798251513115
a previous granulomatous,8,0.026899798251513115
previous granulomatous process,8,0.026899798251513115
no lobar consolidation,8,0.026899798251513115
air trapping versus,8,0.026899798251513115
trapping versus inspiratory,8,0.026899798251513115
density in the,7,0.023537323470073975
process stable appearance,7,0.023537323470073975
hyperexpanded but clear,7,0.023537323470073975
airspace disease in,7,0.023537323470073975
edema no focal,7,0.023537323470073975
right basilar atelectasis,7,0.023537323470073975
bilateral interstitial opacities,7,0.023537323470073975
with bronchovascular crowding,7,0.023537323470073975
chest heart size,7,0.023537323470073975
on the right,7,0.023537323470073975
findings consistent with,7,0.023537323470073975
minimal left basilar,7,0.023537323470073975
concerning for pneumonia,7,0.023537323470073975
the left lower,7,0.023537323470073975
the lateral view,7,0.023537323470073975
disease no acute,7,0.023537323470073975
edema or effusions,7,0.023537323470073975
left base atelectasis,7,0.023537323470073975
without acute abnormality,7,0.023537323470073975
for further characterization,7,0.023537323470073975
result notification documented,7,0.023537323470073975
notification documented through,7,0.023537323470073975
documented through primordial,7,0.023537323470073975
vascular congestion and,7,0.023537323470073975
lungs appear clear,7,0.023537323470073975
in size and,7,0.023537323470073975
no effusions no,7,0.023537323470073975
no nodules masses,7,0.023537323470073975
left upper lung,7,0.023537323470073975
mild pulmonary edema,7,0.023537323470073975
atelectasis versus infiltrate,7,0.023537323470073975
over the right,7,0.023537323470073975
specifically no evidence,7,0.023537323470073975
size mediastinal silhouette,7,0.023537323470073975
right hilar lymph,7,0.023537323470073975
mediastinal contours lung,7,0.023537323470073975
contours lung parenchyma,7,0.023537323470073975
elevation of the,7,0.023537323470073975
radiograph no acute,7,0.023537323470073975
and left basilar,7,0.023537323470073975
clear no nodules,7,0.023537323470073975
pulmonary disease process,7,0.023537323470073975
near top normal,7,0.023537323470073975
postsurgical changes of,7,0.023537323470073975
or masses no,7,0.023537323470073975
normal chest no,7,0.023537323470073975
as described above,7,0.023537323470073975
chronic inflammatory change,7,0.023537323470073975
cardiac silhouette is,7,0.023537323470073975
normal in size,7,0.023537323470073975
mild cardiomegaly without,7,0.023537323470073975
effusion seen heart,7,0.023537323470073975
seen heart size,7,0.023537323470073975
hyperinflated lungs air,7,0.023537323470073975
lungs air trapping,7,0.023537323470073975
may represent a,7,0.023537323470073975
effusion no pneumothorax,7,0.023537323470073975
at the level,7,0.023537323470073975
level of the,7,0.023537323470073975
no overt edema,7,0.023537323470073975
displaced rib fractures,6,0.020174848688634835
pneumothorax or pleural,6,0.020174848688634835
consolidation or pleural,6,0.020174848688634835
wedge deformity of,6,0.020174848688634835
greater than right,6,0.020174848688634835
effusions or chf,6,0.020174848688634835
no active pulmonary,6,0.020174848688634835
is within normal,6,0.020174848688634835
compared to prior,6,0.020174848688634835
volumes with bronchovascular,6,0.020174848688634835
changes of emphysema,6,0.020174848688634835
the thoracic aorta,6,0.020174848688634835
there is minimal,6,0.020174848688634835
seen bronchovascular crowding,6,0.020174848688634835
mild stable cardiomegaly,6,0.020174848688634835
central vascular congestion,6,0.020174848688634835
be helpful for,6,0.020174848688634835
helpful for further,6,0.020174848688634835
at the left,6,0.020174848688634835
size and mediastinal,6,0.020174848688634835
lungs clear no,6,0.020174848688634835
clear no edema,6,0.020174848688634835
changes of chronic,6,0.020174848688634835
lung disease with,6,0.020174848688634835
interstitial pulmonary edema,6,0.020174848688634835
with no focal,6,0.020174848688634835
stable cardiomediastinal silhouette,6,0.020174848688634835
scarring or subsegmental,6,0.020174848688634835
or subsegmental atelectasis,6,0.020174848688634835
overlying the left,6,0.020174848688634835
nodules masses or,6,0.020174848688634835
size normal and,6,0.020174848688634835
views of the,6,0.020174848688634835
evidence of metastatic,6,0.020174848688634835
of metastatic disease,6,0.020174848688634835
5 mm right,6,0.020174848688634835
changes no acute,6,0.020174848688634835
may represent atelectasis,6,0.020174848688634835
small pleural effusion,6,0.020174848688634835
infiltrate in the,6,0.020174848688634835
bibasilar airspace opacities,6,0.020174848688634835
in the lingula,6,0.020174848688634835
lungs no effusions,6,0.020174848688634835
heart size no,6,0.020174848688634835
cardiopulmonary disease unchanged,6,0.020174848688634835
examination of the,6,0.020174848688634835
chest is recommended,6,0.020174848688634835
normal limits there,6,0.020174848688634835
limits there is,6,0.020174848688634835
in the lower,6,0.020174848688634835
no acute bony,6,0.020174848688634835
calcified right hilar,6,0.020174848688634835
streaky left basilar,6,0.020174848688634835
nodular opacity in,6,0.020174848688634835
clear lungs with,6,0.020174848688634835
suspicious pulmonary nodules,6,0.020174848688634835
pulmonary nodules or,6,0.020174848688634835
significant interval change,6,0.020174848688634835
of the posterior,6,0.020174848688634835
degenerative spurring of,6,0.020174848688634835
heart size near,6,0.020174848688634835
size near top,6,0.020174848688634835
top normal limits,6,0.020174848688634835
right hemidiaphragm with,6,0.020174848688634835
chest for further,6,0.020174848688634835
be helpful to,6,0.020174848688634835
is no radiographic,6,0.020174848688634835
mild interstitial edema,6,0.020174848688634835
no active cardiopulmonary,6,0.020174848688634835
the lung bases,6,0.020174848688634835
size and configuration,6,0.020174848688634835
the mediastinum and,6,0.020174848688634835
mediastinum and perihilar,6,0.020174848688634835
structures appear to,6,0.020174848688634835
grossly clear lungs,6,0.020174848688634835
left lower lung,6,0.020174848688634835
consistent with emphysema,6,0.020174848688634835
elevated right hemidiaphragm,6,0.020174848688634835
low lung volume,6,0.020174848688634835
consolidation or pneumothorax,6,0.020174848688634835
the prior study,6,0.020174848688634835
suggestive of emphysema,6,0.020174848688634835
opacity may represent,6,0.020174848688634835
cardiomegaly without heart,6,0.020174848688634835
without heart failure,6,0.020174848688634835
airspace disease left,6,0.020174848688634835
opacities most suggestive,6,0.020174848688634835
patchy airspace disease,6,0.020174848688634835
resolution is recommended,6,0.020174848688634835
pleural effusions and,6,0.020174848688634835
mm nodular opacity,6,0.020174848688634835
pleural effusion versus,6,0.020174848688634835
consistent with pneumonia,6,0.020174848688634835
has been removed,6,0.020174848688634835
no displaced rib,5,0.016812373907195696
identified and clear,5,0.016812373907195696
basilar atelectasis no,5,0.016812373907195696
effusions no pneumothorax,5,0.016812373907195696
deformity of the,5,0.016812373907195696
left greater than,5,0.016812373907195696
most consistent with,5,0.016812373907195696
active pulmonary disease,5,0.016812373907195696
nodule in the,5,0.016812373907195696
change hypoinflation with,5,0.016812373907195696
abnormalities are seen,5,0.016812373907195696
chest abdomen and,5,0.016812373907195696
abdomen and pelvis,5,0.016812373907195696
clear no effusion,5,0.016812373907195696
lungs otherwise clear,5,0.016812373907195696
of emphysema no,5,0.016812373907195696
stable cardiomegaly and,5,0.016812373907195696
elevated left hemidiaphragm,5,0.016812373907195696
basilar subsegmental atelectasis,5,0.016812373907195696
prominence of the,5,0.016812373907195696
subsegmental atelectasis or,5,0.016812373907195696
scarring no acute,5,0.016812373907195696
of the thorax,5,0.016812373907195696
the left perihilar,5,0.016812373907195696
chronic interstitial lung,5,0.016812373907195696
the right middle,5,0.016812373907195696
to ensure resolution,5,0.016812373907195696
pleural effusion right,5,0.016812373907195696
cardiopulmonary findings specifically,5,0.016812373907195696
findings specifically no,5,0.016812373907195696
specifically no radiographic,5,0.016812373907195696
patchy left lower,5,0.016812373907195696
abnormality no evidence,5,0.016812373907195696
pulmonary interstitial edema,5,0.016812373907195696
patchy right lower,5,0.016812373907195696
infiltrate versus atelectasis,5,0.016812373907195696
may be of,5,0.016812373907195696
airspace disease within,5,0.016812373907195696
disease within the,5,0.016812373907195696
if there are,5,0.016812373907195696
there are no,5,0.016812373907195696
airspace disease stable,5,0.016812373907195696
evidence of pulmonary,5,0.016812373907195696
bilateral pulmonary nodules,5,0.016812373907195696
the right base,5,0.016812373907195696
of pleural effusion,5,0.016812373907195696
cardiomegaly and mild,5,0.016812373907195696
ct may be,5,0.016812373907195696
normal chest film,5,0.016812373907195696
or pneumothorax no,5,0.016812373907195696
atelectasis no acute,5,0.016812373907195696
and lower lobe,5,0.016812373907195696
interval placement of,5,0.016812373907195696
stable mediastinal contours,5,0.016812373907195696
no effusions unremarkable,5,0.016812373907195696
effusions unremarkable mediastinal,5,0.016812373907195696
the left costophrenic,5,0.016812373907195696
findings please note,5,0.016812373907195696
please note that,5,0.016812373907195696
fractures may not,5,0.016812373907195696
may not be,5,0.016812373907195696
not be demonstrated,5,0.016812373907195696
cardiopulmonary abnormality stable,5,0.016812373907195696
central venous catheter,5,0.016812373907195696
cardiopulmonary abnormality specifically,5,0.016812373907195696
abnormality specifically no,5,0.016812373907195696
of the lungs,5,0.016812373907195696
air space disease,5,0.016812373907195696
no definite acute,5,0.016812373907195696
airspace disease atelectasis,5,0.016812373907195696
airspace consolidation pleural,5,0.016812373907195696
the left hemidiaphragm,5,0.016812373907195696
no suspicious pulmonary,5,0.016812373907195696
airspace disease may,5,0.016812373907195696
lower lobe opacities,5,0.016812373907195696
consolidation no pneumothorax,5,0.016812373907195696
cardiomegaly and pulmonary,5,0.016812373907195696
subsegmental atelectasis in,5,0.016812373907195696
stable postsurgical changes,5,0.016812373907195696
of acute disease,5,0.016812373907195696
mild cardiomegaly and,5,0.016812373907195696
unremarkable examination of,5,0.016812373907195696
otherwise no focal,5,0.016812373907195696
right upper lung,5,0.016812373907195696
tortuous thoracic aorta,5,0.016812373907195696
no acute cardiothoracic,5,0.016812373907195696
lung disease without,5,0.016812373907195696
very low lung,5,0.016812373907195696
heart size mildly,5,0.016812373907195696
size mildly enlarged,5,0.016812373907195696
volumes otherwise clear,5,0.016812373907195696
clear calcified left,5,0.016812373907195696
5 mm granuloma,5,0.016812373907195696
comparison with prior,5,0.016812373907195696
which could represent,5,0.016812373907195696
clear calcified 5,5,0.016812373907195696
calcified 5 mm,5,0.016812373907195696
failure or pneumonia,5,0.016812373907195696
findings of copd,5,0.016812373907195696
silhouette is normal,5,0.016812373907195696
and perihilar structures,5,0.016812373907195696
osseous structures appear,5,0.016812373907195696
subsegmental atelectasis no,5,0.016812373907195696
not be excluded,5,0.016812373907195696
collapse of the,5,0.016812373907195696
enlarged for technique,5,0.016812373907195696
effusion seen bronchovascular,5,0.016812373907195696
low volume study,5,0.016812373907195696
volume study without,5,0.016812373907195696
no focal infiltrate,5,0.016812373907195696
interval development of,5,0.016812373907195696
pleural effusions right,5,0.016812373907195696
hyperexpanded lungs suggestive,5,0.016812373907195696
lungs suggestive of,5,0.016812373907195696
clear there is,5,0.016812373907195696
acute abnormality identified,5,0.016812373907195696
limits for technique,5,0.016812373907195696
with history of,5,0.016812373907195696
curvature of the,5,0.016812373907195696
and left base,5,0.016812373907195696
no of acute,5,0.016812373907195696
this could be,5,0.016812373907195696
central pulmonary vascular,5,0.016812373907195696
is a left,5,0.016812373907195696
granulomatous process no,5,0.016812373907195696
cardiomegaly with mild,5,0.016812373907195696
normal chest radiograph,5,0.016812373907195696
left base airspace,5,0.016812373907195696
cardiomegaly without pulmonary,5,0.016812373907195696
without pulmonary edema,5,0.016812373907195696
on the chest,5,0.016812373907195696
there is mild,5,0.016812373907195696
lobar consolidation or,4,0.013449899125756557
of the cardiac,4,0.013449899125756557
without acute pulmonary,4,0.013449899125756557
size normal mediastinal,4,0.013449899125756557
disease and bilateral,4,0.013449899125756557
tracheostomy tube tip,4,0.013449899125756557
above the carina,4,0.013449899125756557
prominent interstitial markings,4,0.013449899125756557
aspect of the,4,0.013449899125756557
left lung and,4,0.013449899125756557
size is within,4,0.013449899125756557
changes as described,4,0.013449899125756557
right apical pneumothorax,4,0.013449899125756557
on the left,4,0.013449899125756557
right lung clear,4,0.013449899125756557
limits no focal,4,0.013449899125756557
to further evaluate,4,0.013449899125756557
bronchovascular crowding and,4,0.013449899125756557
lung base which,4,0.013449899125756557
left mid lung,4,0.013449899125756557
mild cardiomegaly with,4,0.013449899125756557
chronic obstructive pulmonary,4,0.013449899125756557
obstructive pulmonary disease,4,0.013449899125756557
and mediastinal contour,4,0.013449899125756557
are stable and,4,0.013449899125756557
stable and within,4,0.013449899125756557
and within normal,4,0.013449899125756557
interstitial edema and,4,0.013449899125756557
and pulmonary venous,4,0.013449899125756557
pulmonary venous hypertension,4,0.013449899125756557
degenerative joint disease,4,0.013449899125756557
pneumothorax heart size,4,0.013449899125756557
and lateral chest,4,0.013449899125756557
unremarkable radiographs of,4,0.013449899125756557
radiographs of the,4,0.013449899125756557
cardiomegaly with central,4,0.013449899125756557
lower lobe nodule,4,0.013449899125756557
available for comparison,4,0.013449899125756557
or effusion no,4,0.013449899125756557
mild to moderate,4,0.013449899125756557
cardiomegaly with no,4,0.013449899125756557
pulmonary vasculature no,4,0.013449899125756557
vasculature no of,4,0.013449899125756557
stable chronic lung,4,0.013449899125756557
interval increase in,4,0.013449899125756557
increase in size,4,0.013449899125756557
due at in,4,0.013449899125756557
at in part,4,0.013449899125756557
in part to,4,0.013449899125756557
part to atelectasis,4,0.013449899125756557
right hemidiaphragm eventration,4,0.013449899125756557
on the frontal,4,0.013449899125756557
otherwise clear lungs,4,0.013449899125756557
seen overlying the,4,0.013449899125756557
upper lobe no,4,0.013449899125756557
opacity consistent with,4,0.013449899125756557
abnormality mild cardiomegaly,4,0.013449899125756557
pleural effusions with,4,0.013449899125756557
bilateral airspace disease,4,0.013449899125756557
deformity of a,4,0.013449899125756557
midthoracic vertebral body,4,0.013449899125756557
volumes with mild,4,0.013449899125756557
of chronic lung,4,0.013449899125756557
disease with no,4,0.013449899125756557
of acute thoracic,4,0.013449899125756557
enlarged cardiac silhouette,4,0.013449899125756557
opacities may be,4,0.013449899125756557
this could represent,4,0.013449899125756557
left lung clear,4,0.013449899125756557
normal limits stable,4,0.013449899125756557
limits stable mediastinal,4,0.013449899125756557
note that fractures,4,0.013449899125756557
that fractures may,4,0.013449899125756557
be demonstrated and,4,0.013449899125756557
demonstrated and consider,4,0.013449899125756557
and consider additional,4,0.013449899125756557
consider additional imaging,4,0.013449899125756557
is recommended for,4,0.013449899125756557
recommended for further,4,0.013449899125756557
in size of,4,0.013449899125756557
edema normal heart,4,0.013449899125756557
size no of,4,0.013449899125756557
evidence for acute,4,0.013449899125756557
acute abnormality seen,4,0.013449899125756557
degenerative changes of,4,0.013449899125756557
hypoinflation without acute,4,0.013449899125756557
abnormalities no acute,4,0.013449899125756557
acute bony abnormalities,4,0.013449899125756557
volumes with bibasilar,4,0.013449899125756557
lung base otherwise,4,0.013449899125756557
disease may represent,4,0.013449899125756557
was notified of,4,0.013449899125756557
pneumonia heart size,4,0.013449899125756557
right and left,4,0.013449899125756557
no cardiopulmonary disease,4,0.013449899125756557
definite acute findings,4,0.013449899125756557
right internal jugular,4,0.013449899125756557
internal jugular central,4,0.013449899125756557
lung volumes bibasilar,4,0.013449899125756557
the right lateral,4,0.013449899125756557
cardiomegaly lungs are,4,0.013449899125756557
tortuosity of the,4,0.013449899125756557
bilateral small pleural,4,0.013449899125756557
the right hemidiaphragm,4,0.013449899125756557
middle lobe airspace,4,0.013449899125756557
the posterior right,4,0.013449899125756557
lower thoracic spine,4,0.013449899125756557
bilateral lower lobe,4,0.013449899125756557
opacities the appearance,4,0.013449899125756557
prior granulomatous disease,4,0.013449899125756557
focal lung consolidation,4,0.013449899125756557
for metastatic disease,4,0.013449899125756557
air space opacities,4,0.013449899125756557
could be due,4,0.013449899125756557
since the prior,4,0.013449899125756557
lungs consistent with,4,0.013449899125756557
pulmonary disease identified,4,0.013449899125756557
